ObjectNo,StepSequenceNo,SequenceNo,Datetime,LAACA_AR034,LAACA_AR035,LAACA_AR036,LAACA_AR037,LAACA_AR038,LAACA_AR039,LAACA_AR040,LAACA_AR041,LAACA_AR042,LAACA_AR043,LAACA_AR044,LAACA_AR045,LAACA_AR013,LAACA_AR046,LAACA_AR047,LAACA_AR048,LAACA_AR014,LAACA_AR015,LAACA_AR016,LAACA_AR017,LAACA_AR018,LAACA_AR019,LAACA_AR020,LAACA_AR021,LAACA_AR022,LAACA_AR023,LAACA_AR024,LAACA_AR025,LAACA_AR026,LAACA_AR027,LAACA_AR028,LAACA_AR029,LAACA_AR030,LAACA_AR031,LAACA_AR032,LAACA_AR033,LAACA_AR049,LAACA_AR050,LAACA_AR051,LAACA_AR052,LAACA_AR053,LAACA_AR054,LAACA_AR055,LAACA_AR056,LAACA_AR057,LAACA_AR058,LAACA_AR059,LAACA_AR060,LAACA_AR061,LAACA_AR062,LAACA_AR063,LAACA_AR064,LAACA_AR065,LAACA_AR066,LAACA_AR067,LAACA_AR068,LAACA_AR069,LAACA_AR070,LAACA_AR071,LAACA_AR072,LAACA_AR073,LAACA_AR074,LAACA_AR075,LAACA_AR076,LAACA_AR077,LAACA_AR078,LAACA_AR079,LAACA_AR080,LAACA_AR081,LAACA_AR082,LAACA_AR083,LAACA_AR084,LAACA_AR085,LAACA_AR086,LAACA_AR087,LAACA_AR088,LAACA_AR089,LAACA_AR090,LAACA_AR091,LAACA_AR092,LAACA_AR093,LAACA_AR094,LAACA_AR095,LAACA_AR096,LAACA_AR097,LAACA_AR098,LAACA_AR099,LAACA_AR100,LAACA_AR101,LAACA_AR102,LAACA_AR103,LAACA_AR104,LAACA_AR105,LAACA_AR106,LAACA_AR107,LAACA_AR108,LAACA_AR109,LAACA_AR110,LAACA_AR111,LAACA_AR112,LAACA_AR113,LAACA_AR114
E3J2BC0942,,156,负极,反向,137,140,143,50,2#,2024/3/18 11:21,-85.699,499.793,1,1.5,136.1,10,136.522,135.681,137.85,137.78,136.8,135.39,134.8,135.28,135.91,135.99,135.89,135.32,97867.21,0,0,0,0,0,0,0,0,0,0,97451.42,97451.42,96831.55,99368.89,39.98,97.96,484.9,488.43,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.79,137.34,0,0,5
E3J2BC0942,,157,负极,正向,137,140,143,50,2#,2024/3/18 11:21,-85.699,499.793,1,1.5,137.32,10,136.998,137.647,136.88,136.79,136.49,137.11,137.73,137.29,137.5,137.9,137.89,137.66,100470.5,0,0,0,0,0,0,0,0,0,0,101030.2,101030.2,102043.2,103624.3,60.03,101.55,490.84,495.18,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.71,137.12,0,0,5
E3J2BC0942,,158,负极,反向,137,140,143,50,2#,2024/3/18 11:22,-85.699,499.793,1,1.5,138.36,10,138.963,137.762,140.48,140.32,138.78,137.78,137.46,137.66,137.98,137.56,137.84,137.78,106348.4,0,0,0,0,0,0,0,0,0,0,105519.3,105519.3,104701.3,108521.09,60,106.96,496.65,495.13,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.71,137.17,0,0,5
E3J2BC0942,,159,负极,正向,137,140,143,50,2#,2024/3/18 11:22,-85.699,499.793,1,1.5,140.86,10,140.887,140.828,140.85,141.17,140.8,140.73,140.88,140.62,141.05,141.29,140.85,140.33,110062.8,0,0,0,0,0,0,0,0,0,0,110872.1,110872.1,111617.6,113415.38,59.98,111.26,488.65,487.14,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.98,137.23,0,0,5
E3J2BC0942,,160,负极,反向,137,140,143,50,2#,2024/3/18 11:22,-85.699,499.793,1,1.5,140.56,10,140.295,140.831,140,140.82,140.37,140.15,140.14,140.24,141.14,141.2,141.06,140.53,116100,0,0,0,0,0,0,0,0,0,0,115322,115322,114550.2,118307.08,60,116.81,488.65,487.14,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.37,137.51,0,0,5
E3J2BC0942,,161,负极,正向,137,140,143,50,2#,2024/3/18 11:22,-85.912,499.793,1,1.5,138.57,10,138.834,138.312,138.88,139.08,139,138.76,138.43,138.23,138.46,138.34,138.5,138.02,129515.4,0,0,0,0,0,0,0,0,0,0,130293.8,130293.8,131052.9,132883.88,59.98,130.66,488.65,487.14,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.62,137.77,0,0,5
E3J2BC0942,,162,负极,反向,137,140,143,50,2#,2024/3/18 11:22,-85.912,499.857,1,1.5,138.57,10,138.544,138.589,139.04,138.83,138.32,138.35,138.19,138.69,139.4,138.87,138.51,137.47,144494.7,0,0,0,0,0,0,0,0,0,0,143792.9,143786.6,142950.8,146906.25,60,145.02,493.06,487.78,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.78,137.84,0,0,5
E3J2BC0942,,163,负极,正向,137,140,143,50,2#,2024/3/18 11:22,-85.912,499.857,1,1.5,139.03,10,139.112,138.954,139.89,139.65,138.88,138.61,138.53,138.72,139.38,138.77,139.08,138.82,148284.3,0,0,0,0,0,0,0,0,0,0,149056.3,149056.3,149809.1,151869.34,60,150.54,493.06,487.78,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.96,138,0,0,5
E3J2BC0942,,164,负极,反向,137,140,143,50,2#,2024/3/18 11:22,-85.912,499.857,1,1.5,138.81,10,138.943,138.683,139.65,139.32,138.6,138.54,138.59,138.68,139.23,138.73,138.72,138.06,154459.7,0,0,0,0,0,0,0,0,0,0,153604.7,153604.7,152769,156564.77,60,154.78,503.08,501.32,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.12,138.13,0,0,5
E3J2BC0942,,165,负极,正向,137,140,143,50,2#,2024/3/18 11:22,-85.912,499.857,1,1.5,139.37,10,139.076,139.668,139.54,139.27,138.72,138.82,139.04,139.22,139.91,139.81,139.9,139.49,158089.5,0,0,0,0,0,0,0,0,0,0,158835.9,158835.9,159760.9,161470.28,60,159.48,503.08,501.32,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.32,138.23,0,0,5
E3J2BC0942,,166,负极,反向,137,140,143,50,2#,2024/3/18 11:23,-85.912,499.857,1,1.5,140.07,10,140.071,140.079,140.05,140.6,139.71,139.93,140.06,139.72,140.38,140.11,140.26,139.92,164455.7,0,0,0,0,0,0,0,0,0,0,163383.9,163383.9,162573.8,166375.69,60,164.15,503.08,501.32,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.82,138.7,3.53,3.89,5
E3J2BC0942,,167,负极,正向,137,140,143,50,2#,2024/3/18 11:23,-85.912,499.857,1,1.5,140.61,10,140.54,140.686,140.72,141.06,140.07,140.38,140.47,140.72,141.07,140.32,140.68,140.64,167868.2,0,0,0,0,0,0,0,0,0,0,168742.3,168742.3,169443.8,171287.48,60,169.48,500.44,496.75,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.17,139.14,2.48,2.58,5
E3J2BC0942,,168,负极,反向,137,140,143,50,2#,2024/3/18 11:23,-85.912,499.857,1,1.5,140.77,10,140.876,140.669,141.64,141.41,140.51,140.36,140.46,140.58,141.02,140.56,140.64,140.54,173909.2,0,0,0,0,0,0,0,0,0,0,173226.8,173226.8,172352.7,176180.28,60,174.19,500.44,496.75,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.53,139.44,0,0,5
E3J2BC0942,,169,负极,正向,137,140,143,50,2#,2024/3/18 11:23,-85.912,499.857,1,1.5,140.8,10,140.829,140.774,141.21,140.96,140.58,140.67,140.72,140.64,141.28,140.9,140.87,140.18,177724,0,0,0,0,0,0,0,0,0,0,178464,178464,179427.2,181060.36,60,179.48,500.44,496.75,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.72,139.73,0,0,5
E3J2BC0942,,170,负极,反向,137,140,143,50,2#,2024/3/18 11:23,-85.912,499.857,1,1.5,140.73,10,140.633,140.836,141.22,140.85,140.52,140.31,140.26,140.56,141.23,141.16,140.78,140.45,183701.3,0,0,0,0,0,0,0,0,0,0,183006.1,183006.1,182221.4,185946.75,59.98,184.14,496.05,495.06,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.72,139.73,0,0,5
E3J2BC0942,,171,负极,正向,137,140,143,50,2#,2024/3/18 11:23,-85.912,499.857,1,1.5,140.02,10,140.385,139.664,141.47,141.15,140.56,139.43,139.32,139.71,139.8,140.11,139.8,138.89,187490.6,0,0,0,0,0,0,0,0,0,0,188198.8,188198.8,189053.6,190839.94,60,189.46,496.05,495.06,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.75,139.73,0,0,5
E3J2BC0942,,172,负极,反向,137,140,143,50,2#,2024/3/18 11:23,-85.912,499.857,1,1.5,139.96,10,139.804,140.122,140.19,139.99,139.48,139.49,139.88,139.8,140.18,140.23,140.34,140.05,193474.5,0,0,0,0,0,0,0,0,0,0,192792,192792,191924.3,195739.28,60,193.69,496.05,495.06,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.91,139.87,0,0,5
E3J2BC0942,,173,负极,正向,137,140,143,50,2#,2024/3/18 11:23,-85.912,499.857,1,1.5,139.79,10,140.178,139.41,140.71,140.38,140.24,139.88,139.68,139.3,139.47,139.48,139.6,139.19,197270.4,0,0,0,0,0,0,0,0,0,0,198023.2,198023.2,198826.9,200645.13,59.98,199.01,499.73,498.2,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.03,140.02,0,0,5
E3J2BC0942,,174,负极,反向,137,140,143,50,2#,2024/3/18 11:23,-85.912,499.857,1,1.5,139.92,10,139.721,140.115,140.03,139.93,139.7,139.45,139.49,140.04,140.53,140.3,140.22,139.47,203317.8,0,0,0,0,0,0,0,0,0,0,202673.6,202673.6,201876.3,205537.67,59.98,203.64,499.73,498.2,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.14,140.06,0,0,5
E3J2BC0942,,175,负极,正向,137,140,143,50,2#,2024/3/18 11:23,-85.912,499.857,1,1.5,140.23,10,140.278,140.188,140.38,140.46,140.19,140.26,140.1,140.48,140.68,140.18,140.14,139.46,207164.5,0,0,0,0,0,0,0,0,0,0,207802.5,207802.5,208663.6,210437.03,60,208.33,499.73,498.2,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.21,140.2,0,0,5
E3J2BC0942,,176,负极,反向,137,140,143,50,2#,2024/3/18 11:23,-85.912,499.857,1,1.5,140.81,10,141.01,140.614,141.2,141.25,140.89,140.92,140.78,140.89,141.2,140.64,140.46,139.88,213148.2,0,0,0,0,0,0,0,0,0,0,212350.9,212350.9,211878.8,215323.39,59.98,213.63,498.52,496.72,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.33,140.25,0,0,5
E3J2BC0942,,177,负极,正向,137,140,143,50,2#,2024/3/18 11:24,-86.074,499.857,1,1.5,140.44,10,139.977,140.902,140.13,139.71,139.71,139.87,140.46,140.99,141.63,141.29,140.64,139.96,226838.1,0,0,0,0,0,0,0,0,0,0,227297.6,227297.6,228120.5,229964.08,59.98,227.97,498.52,496.72,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.42,140.31,0,0,5
E3J2BC0942,,178,负极,反向,137,140,143,50,2#,2024/3/18 11:24,-86.074,499.805,1,1.5,140.22,10,140.446,139.997,141.42,140.93,140.17,139.95,139.76,139.74,139.62,139.94,140.49,140.19,241804,0,0,0,0,0,0,0,0,0,0,240885.4,240885.4,240100.8,243851.75,59.98,241.89,498.52,496.72,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.37,140.33,0,0,5
E3J2BC0942,,179,负极,正向,137,140,143,50,2#,2024/3/18 11:24,-86.074,499.805,1,1.5,140.18,10,140.313,140.042,140.56,140.31,140.06,140.44,140.2,140.09,140.42,140.09,140.13,139.49,245370.1,0,0,0,0,0,0,0,0,0,0,246116.4,246116.4,246926.7,248744.91,60,247.18,497.79,496.28,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.33,140.26,0,0,5
E3J2BC0942,,180,负极,反向,137,140,143,50,2#,2024/3/18 11:24,-86.074,499.805,1,1.5,140.24,10,139.989,140.482,140.56,140.27,139.71,139.59,139.81,140.02,140.88,140.64,140.68,140.19,251411.3,0,0,0,0,0,0,0,0,0,0,250665,250665,249848.3,253631.38,60,251.88,497.79,496.28,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.27,140.19,0,0,5
E3J2BC0942,,181,负极,正向,137,140,143,50,2#,2024/3/18 11:24,-86.074,499.805,1,1.5,140.28,10,140.366,140.187,141.43,140.84,140.01,139.9,139.65,139.92,140.68,140.63,140.44,139.26,255149.7,0,0,0,0,0,0,0,0,0,0,255896.1,255896.1,256789.3,258524.22,59.98,256.57,497.79,496.28,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.21,140.16,0,0,5
E3J2BC0942,,182,负极,反向,137,140,143,50,2#,2024/3/18 11:24,-86.074,499.805,1,1.5,140.33,10,140.186,140.473,140.29,140.3,139.95,140.24,140.14,140.08,140.54,140.3,140.82,140.62,261191.1,0,0,0,0,0,0,0,0,0,0,260559.4,260559.4,259634.3,263423.66,59.98,261.87,497.96,496.24,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.21,140.21,0,0,5
E3J2BC0942,,183,负极,正向,137,140,143,50,2#,2024/3/18 11:24,-86.074,499.805,1,1.5,140.14,10,140.616,139.663,141.01,140.95,140.37,140.53,140.22,139.54,139.98,139.76,139.57,139.48,265056.8,0,0,0,0,0,0,0,0,0,0,265675.6,265675.6,266760.1,268323.03,59.98,266.57,497.96,496.24,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.25,140.24,0,0,5
E3J2BC0942,,184,负极,反向,137,140,143,50,2#,2024/3/18 11:24,-86.074,499.805,1,1.5,140.49,10,140.171,140.8,140.29,140.36,140.04,139.88,140.29,141.06,141.62,141.05,140.53,139.74,271047.2,0,0,0,0,0,0,0,0,0,0,270224,270224,269547.9,273235.28,59.98,271.19,497.96,496.24,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.29,140.27,0,0,5
E3J2BC0942,,185,负极,正向,137,140,143,50,2#,2024/3/18 11:24,-86.074,499.805,1,1.5,140.26,10,140.447,140.073,140.47,140.72,140.65,140.22,140.17,140.79,140.99,140.22,139.35,139.02,274772.7,0,0,0,0,0,0,0,0,0,0,275531.7,275531.7,276329.1,278134.44,59.98,276.48,497.43,495.5,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.33,140.33,0,0,5
E3J2BC0942,,186,负极,反向,137,140,143,50,2#,2024/3/18 11:24,-86.074,499.805,1,1.5,140.41,10,140.621,140.193,140.39,140.52,140.69,140.83,140.67,140.28,140.63,140.13,140.1,139.83,280813.7,0,0,0,0,0,0,0,0,0,0,280067.1,280067.1,279225.3,283040.09,60,281.15,497.43,495.5,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.35,140.32,0,0,5
E3J2BC0942,,187,负极,正向,137,140,143,50,2#,2024/3/18 11:25,-86.074,499.805,1,1.5,140.19,10,140.247,140.138,140.28,140.62,140.15,140.13,140.05,140.23,140.74,140.44,139.96,139.31,284552,0,0,0,0,0,0,0,0,0,0,285304.8,285304.8,286108.8,287939.63,60,286.45,497.43,495.5,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.31,140.28,0,0,5
E3J2BC0942,,188,负极,反向,137,140,143,50,2#,2024/3/18 11:25,-86.074,499.805,1,1.5,140.17,10,140.258,140.088,141.11,140.59,140.12,140.02,139.44,139.68,140.74,140.44,140.18,139.39,290593.4,0,0,0,0,0,0,0,0,0,0,289847.1,289847.1,289228.3,292832.66,60,291.09,497.06,496.31,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.34,140.21,0,0,5
E3J2BC0942,,189,负极,正向,137,140,143,50,2#,2024/3/18 11:25,-86.074,499.805,1,1.5,140.18,10,139.853,140.513,139.8,139.59,139.44,139.92,140.52,141.05,141.4,140.48,139.95,139.69,294338.1,0,0,0,0,0,0,0,0,0,0,295078.1,295078.1,295990.3,297725.41,60,295.73,497.06,496.31,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.32,140.21,0,0,5
E3J2BC0942,,190,负极,反向,137,140,143,50,2#,2024/3/18 11:25,-86.074,499.805,1,1.5,139.75,10,140.057,139.442,140.59,140.17,139.83,139.77,139.92,139.55,140.1,139.58,139.18,138.8,300474.9,0,0,0,0,0,0,0,0,0,0,299632.9,299632.9,298822.8,302611.94,60,301.14,497.06,496.31,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.28,140.26,0,0,5
E3J2BC0942,,191,负极,正向,137,140,143,50,2#,2024/3/18 11:25,-86.074,499.805,1,1.5,140.29,10,139.685,140.888,140.02,140.26,139.45,139.36,139.35,139.43,141.22,141.37,141.51,140.9,304187.8,0,0,0,0,0,0,0,0,0,0,304978.9,304978.9,305667.7,307517.81,59.98,305.43,498.29,497.3,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.28,140.16,0,0,5
E3J2BC0942,,192,负极,反向,137,140,143,50,2#,2024/3/18 11:25,-86.074,499.805,1,1.5,139.96,10,139.95,139.961,140.32,140.15,139.78,139.82,139.68,139.28,139.99,140.37,140.63,139.54,310158.7,0,0,0,0,0,0,0,0,0,0,309469.8,309469.8,308602.2,312417.13,60,310.71,498.29,497.3,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.21,140.23,0,0,5
E3J2BC0942,,193,负极,正向,137,140,143,50,2#,2024/3/18 11:25,-86.299,499.805,1,1.5,140.49,10,140.602,140.376,141.32,140.92,140.68,140.09,140,140.07,140.34,140.27,140.91,140.29,323612.8,0,0,0,0,0,0,0,0,0,0,324442.2,324442.2,325169.3,326987.44,59.98,325,498.07,495.32,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.19,140.18,0,0,5
E3J2BC0942,,194,负极,反向,137,140,143,50,2#,2024/3/18 11:25,-86.299,499.873,1,1.5,140.73,10,140.538,140.924,140.68,140.82,140.23,140.02,140.94,141.28,141.62,141.08,140.6,140.03,338629.4,0,0,0,0,0,0,0,0,0,0,337915.2,337915.2,337066.7,340881.47,60,338.87,498.07,495.32,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.19,140.25,0,0,5
E3J2BC0942,,195,负极,正向,137,140,143,50,2#,2024/3/18 11:26,-86.299,499.873,1,1.5,140.51,10,140.729,140.292,140.67,140.91,140.63,140.66,140.77,140.67,141.01,140.62,140.05,139.1,342399.7,0,0,0,0,0,0,0,0,0,0,343177.9,343177.9,344096.5,345780.69,60,344.16,494.62,493.48,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.23,140.26,0,0,5
E3J2BC0942,,196,负极,反向,137,140,143,50,2#,2024/3/18 11:26,-86.299,499.873,1,1.5,140.11,10,140.051,140.163,140.2,140.28,140.18,139.99,139.6,139.99,140.31,139.93,140.42,140.16,348472.9,0,0,0,0,0,0,0,0,0,0,347720.1,347720.1,346903.4,350686.72,59.98,349.49,494.62,493.48,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.25,140.28,0,0,5
E3J2BC0942,,197,负极,正向,137,140,143,50,2#,2024/3/18 11:26,-86.299,499.873,1,1.5,139.76,10,139.603,139.92,139.43,139.54,139.58,139.78,139.69,139.7,140.37,140.34,139.99,139.2,352211.3,0,0,0,0,0,0,0,0,0,0,352957.8,352957.8,354099.7,355573.28,60,354.15,494.62,493.48,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.2,140.28,0,0,5
E3J2BC0942,,198,负极,反向,137,140,143,50,2#,2024/3/18 11:26,-86.299,499.873,1,1.5,139.56,10,139.556,139.569,140.1,140.07,139.51,139.14,138.96,139.39,140.32,140.01,139.24,138.88,358373.8,0,0,0,0,0,0,0,0,0,0,357506.3,357506.3,356696,360466.09,60,358.8,497.87,496.18,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.13,140.26,0,0,5
E3J2BC0942,,199,负极,正向,137,140,143,50,2#,2024/3/18 11:26,-86.299,499.873,1,1.5,139.87,10,139.09,140.657,139.13,138.89,138.86,139.14,139.43,139.96,140.93,141,140.98,140.42,361991,0,0,0,0,0,0,0,0,0,0,362864.8,362864.8,363547.5,365359.13,59.98,363.49,497.87,496.18,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.06,140.2,0,0,5
